conv_num,experience_type,emotion_type,problem_type,situation,speaker,strategy,message,seeker_survey_empathy,seeker_survey_relevance,seeker_survey_initial_emotion,seeker_survey_final_emotion,supporter_survey_relevance,seeker_question1,seeker_question2,supporter_question1,supporter_question2
51,Previous Experience,anger,problems with friends,"my close friend became an avid antivaxxer and felt it was his job to pressure me over it...he wouldn't drop it and so i had to cut off communication, at least for now.",SUPPORTER,Others,Thank you!!! Have a good one!,5,5,4,1,5,no,make it go live so i can use the service!!  I like it and am a big believer in the power of peer support.,It was a very friendly task and a good conversation was held. I also like the icon photos. Very relaxing.,Encourage both seekers and peer-supporters for more casual talk. It's more comfortable when both sides can have an easy conversation.
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,hello,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SUPPORTER,Question,"Hello there, how can I help you?",5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,yes i had problems sleeping one night,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,i was so angry that i couldnt sleep,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SUPPORTER,Question,I am sorry to hear that. How often do you have problems sleeping?,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,i have them frequently when my neighbors are loud with their music.,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SUPPORTER,Self-disclosure,"I hear you, I used to have noisy neighbours too.",5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SUPPORTER,Question,How long have you been living next to your noisy neighbours for?,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,Its hard because they dont answer there door so i can tell them about the issue.,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SUPPORTER,Information,"If noise levels are above the legal limit, you can get the police involved, however, its probably better to have that open conversation with them first. Let them have the opportunity to fix it before it escalates.",5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SUPPORTER,Providing Suggestions,Have you tried just a simple knock on the wall to let them know you are not happy?,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SUPPORTER,Others,Since they are not answering the door.,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,Unfotunately the police won't do anything about it because they know these neighbors are trouble. i even tried to communicate with the neighbor one day getting my mail.,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SUPPORTER,Providing Suggestions,"I would personally try to write a letter and post it through their door, give them 24 hours to be able to read it and think about it. If they continue to be noisy the next day, you should definitely call the police. The police are there for law and order, and it sounds as though they are causing a public nuisance which is what the police are there to do, no matter how troublesome your neighbours are. They aren't above the law.",5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,"i cannot write a letter because they will not understand since they dont speak english much,",5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,"Again, the police don't wat to get involved,",5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,"thank you for your input but i dont think i have anymore option but move and sell my house,",5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,I just think that getting away from them would help,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SUPPORTER,Information,"I understand you feel helpless, but I really think that is the last option. I don't know if you are saying the police will not help because this is what you have been told by a friend or this is your experience. But they really are there to help you in a case like this.",5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,i have contactd the police they told me its not a problem the can fix,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SUPPORTER,Information,"""Police typically are responsible for maintaining public order and safety, enforcing the law, and preventing, detecting, and investigating criminal activities. These functions are known as policing""",5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,apparently none of the household members will open the door for the police,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,i will try again,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SEEKER,,thank you for all your help i hope you have a great day.,5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SUPPORTER,Providing Suggestions,"Then I would suggest if the police are not able to help you take the officers badge numbers and contact your local council or government,",5,5,5,3,3,no,no,,
52,Previous Experience,anger,Sleep Problems,i couldnt sleep because my neighbors were partying and playing loud music,SUPPORTER,Affirmation and Reassurance,No problem. I know your issue will be solved without having a move away. Have a great day too!,5,5,5,3,3,no,no,,
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SEEKER,,Hi.,5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SUPPORTER,Question,"Hi, how are you?",5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SEEKER,,"Doing okay, thanks, how are you doing?",5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SUPPORTER,Question,"I am doing all right, thanks. Anything you would like to talk about?",5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SEEKER,,"Yes, my fiance and I are splitting up.",5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SUPPORTER,Affirmation and Reassurance,I am sorry to hear that. How long have you been together?,5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SEEKER,,A little over 5 years.,5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SUPPORTER,Reflection of feelings,"Wow, that is a long time. Breaking up is never easy, but it's especially rough when you were in a long term relationship.",5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SEEKER,,"Yes exactly, so I feel like I'm starting all over again.",5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SUPPORTER,Affirmation and Reassurance,"I know how that feels. It's really hard at first, but it gets easier. There are some benefits to being single after all.",5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SEEKER,,"Sure, I will have time to focus on myself and start anew. But, I am nervous and apprehensive.",5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SUPPORTER,Providing Suggestions,"It might help to look for a new hobby. That will give you something to focus on, and it could help you meet new people too. My main hobby is baking.",5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SEEKER,,This is true. I have wanted to start going to the gym more and start doing more yoga.,5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SUPPORTER,Affirmation and Reassurance,I think that's a great idea. Exercise is good for the body and mind. :),5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SEEKER,,Thank you. I also need to start looking for a new apartment. I am staying with a friend for now.,5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SUPPORTER,Self-disclosure,Looking for a new place can be a hassle! But it is kind of exciting too. I think i t's nice to move into a fresh new space and experience a change of scenery.,5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SEEKER,,"It's been hard with the pandemic, but luckily I have a good friend and she's not rushing me out.",5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SUPPORTER,Restatement or Paraphrasing,"Yeah, unfortunately the pandemic has made a lot of things harder :(",5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SEEKER,,"Yes, I feel like it had an impact on my relationship.",5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
53,Previous Experience,sadness,breakup with partner,My fiance and I are splitting up after 5 years and I feel like I'm starting over again.,SUPPORTER,Others,A lot of my friends have been saying the same thing. It seems like everyone has been under so much stress lately.,5,5,4,2,5,,,I found the task interesting and enjoyable.,I would have liked to see an indication that my partner was typing a response.
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SUPPORTER,Question,"Good evening, how are you feeling at the moment?",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SEEKER,,"Hey, how are you. I wish I can say I'm good but feeling down and nervous. :(",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SUPPORTER,Question,Oh I am so sorry. Please know that I am happy to listen! What is going on with you?,4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SEEKER,,"I'm about to lose my current job, because my contract is about to expire. I don't have another job offer on the line.",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SUPPORTER,Providing Suggestions,Is there no possibility of having your contract renewed?,4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SEEKER,,"They honored my current contract, but due to rising cost and expenses they are downsizing the company.",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SUPPORTER,Providing Suggestions,"It could be due to the pandemic, I suppose. Are you in touch with government agencies who could help you due to the exceptional circumstances?",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SEEKER,,"Yes I reached out, but unemployment won't help as much, won't cover most of my expenses. I just don't know how to deal and cope from this. I want to change my mindset but it's all at once and I can't deal with it.",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SUPPORTER,Providing Suggestions,I think a good place to start would be your doctor - they might be able to refer you to a counsellor.,4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SEEKER,,"I understand seeking professional help is a good move. But its more the feeling of uncertainty that I have trouble coping with. I know if I can overcome this, I can deal with it and move on. Any ideas?",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SUPPORTER,Question,"Would you consider taking some sort of job on a temporary basis, even though it is way out of your normal field? Bar tending or something? Just to make you feel you were earning.",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SEEKER,,"I do have side incomes, but I lost majority of my income. But I know I can find something in the future. I just need to overcome this anxiety and nervous feeling. Maybe then I can have confidence.",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SUPPORTER,Providing Suggestions,Would you consider medication? It's not a panacea but it can help in the short term.,4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SEEKER,,"No medications, a bit stronger than that. I can cope without that. Probably might seek a professional and talk it out.",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SUPPORTER,Providing Suggestions,Whatever you do don't go self medicating! That does not help at all.,4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SUPPORTER,Others,I hope I have been able to give you a little bit of piece of mind and I wish you a good deal of luck in the future,4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SEEKER,,"That true, I meant I dont want any medications. Might try other coping techniques, talking, breathing.",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SUPPORTER,Others,That sounds like a really good idea! All the best,4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SEEKER,,"Thanks for the advice of the professional though, I think its a good start. I feel better now.",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SUPPORTER,Providing Suggestions,Anyway thanks for talking :) Can you press the quit button as I am not allowed to my end.,4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SEEKER,,"Yes, thank you for helping and good luck with everything.",4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
54,Current Experience,anxiety,job crisis,I'm about to lose my job because my company is not able to negotiate my existing contract and I'm unable to secure another job. I feel anxiety on what to do and next steps to take.,SUPPORTER,Others,Glad to hear :),4,5,4,2,5,"The task was good, I was able to cope with my situation and able to feel better about the situation.",Maybe add emojis to make a better statement.,,
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SEEKER,,I'm so anxious. I'm losing my job at the end of the month and I don't know how my resume is going to hold up with so many other people looking for work too!,1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SUPPORTER,Affirmation and Reassurance,I can understand why you would feel this way. Maybe you should try to take a step back and reassess the situation.,1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SEEKER,,"Maybe, but it's hard to feel like there is another way to approach it. There's so many people struggling. It's all so sad and scary right now.",1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SUPPORTER,Providing Suggestions,"It may be a good time to go over your resume, making sure to fine tune all of your achievements and qualifications. This may help ease some of your worries and fears.",1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SEEKER,,"Wow, that's a great idea.",1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SEEKER,,Hmm. But what if I spend the fee to get my resume looked at but then don't land a job? Wouldn't it be better to save the money and hedge my bets?,1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SUPPORTER,Restatement or Paraphrasing,It seems that you are mixed up in the decision to put in extra funds in a professional resume polish or use your time and energy instead of actual financial means. Is that right?,1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SEEKER,,Exactly. I'm anxious that if I don't get professional help I won't land a job but then on the other hand I'm anxious that if I don't get a job I'll have needed the savings.,1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SUPPORTER,Providing Suggestions,"Perhaps you should speak to a trusted mentor or a closed loved one and seek their opinion. Often, we need someone outside of the actual situation that can give us great advice.",1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SEEKER,,That's a good idea too. Maybe even someone who recently changed jobs can give me some interview tips! -Even if I get the interview I know I'm going to be anxious about that!,1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SUPPORTER,Affirmation and Reassurance,"I understand we can all feel anxious during an interview, but remember what great qualities you can bring to the table and believe in yourself!",1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SEEKER,,I'll try! Thank you so much for the advice!,1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SUPPORTER,Information,"Also, there are many online resources that are great at finding available jobs and require your time and effort, but not any money invested. This might be a good tool as well!",1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SEEKER,,That's very true. Maybe I'll get started on that tonight.,1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SUPPORTER,Self-disclosure,I hope so. I've also been in a similar situation so I can completely understand your feelings.,1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SUPPORTER,Providing Suggestions,"Keep in mind there are also resume sites that are free to use, as I know you are concerned about the financial part in that area.",1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SEEKER,,"That's nice to hear! Sometimes it feels like I'm being dramatic. I really appreciate your thoughts, having an action plan really helps me feel less anxious. Thank you.",1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SUPPORTER,Others,Can I help with anything else?,1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SEEKER,,I don't think so. I already feel excited to get started looking at those resources and tweaking my achievements.,1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
55,Current Experience,anxiety,job crisis,The pandemic is causing my company to close. I am now going to be searching for a job in a saturated market!,SUPPORTER,Affirmation and Reassurance,Your feelings are completely valid and I wish you the best. You got this!,1,5,3,1,5,It took a long time for my partner to respond,,it is a bit long,a little shorter interaction
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SEEKER,,Hello,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SUPPORTER,Question,Hello! how are you today?,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SEEKER,,I am not fine,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SUPPORTER,Question,Why is that?,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SEEKER,,My colleagues always talking bad about me behind,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SUPPORTER,Restatement or Paraphrasing,Oh I see. Your colleagues talking about you has you feeling down today.,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SEEKER,,Yeah. It makes me very sad,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SUPPORTER,Self-disclosure,I understand why that would be so. I have had a similar situation happen to me before.,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SEEKER,,How did you solve it?,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SUPPORTER,Reflection of feelings,I totally understand why you are sad. It's very hurtful when someone talks bad about you.,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SEEKER,,How to solve the issue? I need a solutions,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SUPPORTER,Providing Suggestions,"Well I convinced myself that their opinions did not matter. Also, I confronted a few of them alone to find out why they were talking about me.",,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SUPPORTER,Providing Suggestions,Another thing that you can do if nothing else works is to move to another department or even another job. But before you do that try and find out what the problem is exactly. Maybe it is not as bad as you think.,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SEEKER,,I had asked them about it. but they does not reply me,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SEEKER,,I already asked them,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SUPPORTER,Information,In situations like this people tend to feel more powerful when they withhold information. They are more than likely very immature and insecure.,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SEEKER,,But they are doing many things behind me,,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
56,Current Experience,sadness,job crisis,My colleagues are always talking about me behind,SUPPORTER,Information,"That is a perfect example of immaturity. When people act like this, the person they are ostracizing makes them feel threatened in some way so they treat them badly in order to regain control and security.",,,4,,,Nothing,Nothing,"no, nothing","no, nothing"
